,NonParametric DML,Linear DML,Doubly Robust (Linear),Linear T Learner,Linear S Learner,Linear X Learner,NonParametric T Learner,NonParametric S Learner,NonParametric X Learner,Causal BART,Causal Forest,Propensity Score Matching,TMLE
0,-0.3574700314530539,0.26189759267142576,0.3042101988743159,0.23698730735511483,0.226279836049298,0.23080060113525677,0.5551233752606454,-0.03751316947454422,0.11815555385289406,0.1593036008614915,0.4145580308079254,2.554224405020978,0.30365201354005844
1,0.5355993629759441,0.1474032759236658,0.36558196677508126,0.2847553676054533,0.40568386916464483,0.33127141793091797,0.3147844046406195,-0.16937646460347494,0.02455767083568397,0.14529800923098185,0.47527184282543933,2.6293825133799786,0.2963832938748767
2,0.035034228663708394,0.15725324678085859,0.18489354127370258,0.21381931789724637,0.2719293122858176,0.23403943531495883,0.31043631853962395,-0.1281161878839974,0.10243621377077733,0.23007429043713087,0.4336352877609575,2.458115528971359,0.17721217207374704
3,0.397218132012758,0.13320005871209245,0.22359798286569874,0.17427031652401023,0.30029764476260545,0.22477163948980125,0.35677492510935005,-0.106151745530394,0.19433927428379835,-0.14761816948389794,0.4966910515434475,2.410515102364981,0.1619535366744803
4,0.4094781610370598,0.17104171587396153,0.5424222389781245,0.3702624590112722,0.48614653806164376,0.4136565233611742,0.5713090652271269,-0.0433414915728845,0.2210352564778619,0.3522094380359765,0.5077913213110243,2.719806839214561,0.3970983051099539
5,0.42018612650600007,0.0800710667123154,0.002591643929812565,0.07975339654327868,0.20052566230121446,0.12438069354157438,0.38113506649196194,-0.17121288240651622,0.09074911398036806,0.1250684486882589,0.334357938620937,2.4358227789256084,0.0799876858191591
6,0.25447309734832435,0.03790510632636365,0.17311533991271508,0.27037185206085457,0.3653161778201025,0.30257849330387754,0.4108084334908495,-0.02949490894620896,0.2620253511781464,0.10678303721249677,0.5048997496772161,2.618171265075407,0.19507622188252347
7,-0.10467615817444323,-0.015695101659922744,0.3177881522473299,0.22604888661785835,0.42702336876564295,0.20636068243228375,0.3461218718333726,-0.1536990992421983,0.11656738389710747,0.2637095526545763,0.3114703552212662,2.0749777879535616,0.14320070785184452
8,-0.5302588939093899,0.20545331859470192,0.4096563737043919,0.3754899214709648,0.45355421266674234,0.40521946548484034,0.40926086061822453,-0.011488632574820995,0.13053418118526366,-0.04889981601111695,0.3382887524738367,2.372495337343219,0.39695204011363927
9,-0.17786461505106885,0.24254374847614432,0.24665830379839557,0.3024899284342244,0.39926200218515084,0.341490513677815,0.5479858439834503,-0.08216164107213822,0.2597891676063919,0.011978205760493549,0.434683174934974,2.446427866546039,0.2868222300718639
10,0.3200310362063381,0.07690945897734253,0.2043921865923913,0.17536930605351683,0.2157781362284766,0.19402141312974383,0.45922192391621464,-0.07576014141491874,0.14617577618018068,0.24763765620768027,0.46071884613645875,2.584015456257584,0.10924878050689807
11,0.3118671787792082,0.27097566059766187,0.4875256547539021,0.355614948964462,0.47528148384027424,0.40307600013663303,0.5359765911540704,-0.017386627653918102,0.2641689874207096,0.3594957859468202,0.5432051172680705,2.166080049475122,0.3539792336455243
12,-0.31342785586016275,0.14428019991075763,0.2631138340405851,0.19706339809068193,0.2543871933178793,0.21956458267784804,0.2443835375521379,-0.1875484131034874,0.10519723142154863,-0.2027118372020539,0.40826484400210483,2.5837714258150064,0.19601812957929574
13,0.03719117476222275,0.03066912617686482,-0.06959175661656355,0.007040427203728522,0.1331373793055491,0.06124107382806304,0.4307744829736754,-0.13759551507247722,0.17513960486808952,0.16957181831071064,0.3383735586690523,2.2181061898636463,-0.004429793864798609
14,-0.03223244401226058,0.12751118199667927,0.17292807463064316,0.22452144317662534,0.27234061779712426,0.2391205489868455,0.4034809112938953,-0.14772479329379878,0.18329856483474624,0.002696869118240769,0.3792783570793803,2.3127204887357617,0.24014452418444396
15,0.009180957736942968,0.2067121365699882,0.35924376757987264,0.34932890752595935,0.37896423009609925,0.35876611690070304,0.4997741759648665,-0.09255941892268124,0.1561893105369779,-0.023513700345594662,0.4641080625215456,2.4028843793951107,0.36227321560666526
16,-0.04924128885876447,0.16125991917585045,-0.026616656137151945,-0.048883649521460265,-0.0368313769720203,-0.04567421601860197,0.2579126302830521,-0.13472528701767128,0.09989277637353128,0.06992444519030877,0.1208029209480666,1.5016186844899158,-0.09036853186384208
17,0.30901075760063923,0.2822372193753546,0.15704522967056553,0.22598682842827975,0.3082095848531424,0.2577541214122865,0.4821442683424034,-0.07463549252336113,0.14362287836999094,-0.03860406928925911,0.5111387505787176,2.535311302133302,0.18560101691032124
18,-0.06524001774627383,0.02317009985639193,0.19772856066373054,0.16902197726055487,0.2314067002964578,0.19315701277252192,0.3304045232678451,-0.08002888067962613,-0.009750650733827776,0.195230097224784,0.3365388249740541,2.2987258766920613,0.22298825883318094
19,0.47619416544182913,0.09513852117824079,0.3469328997563603,0.24651711707923926,0.4112980357951104,0.3116572720069908,0.31977240014942265,-0.10836768947512099,-0.007583303731517083,0.34927874307846873,0.5212501080822429,2.7537004142496397,0.263705844329978
