,NonParametric DML,Linear DML,Doubly Robust (Linear),Linear T Learner,Linear S Learner,Linear X Learner,NonParametric T Learner,NonParametric S Learner,NonParametric X Learner,Causal BART,Causal Forest,Propensity Score Matching,TMLE
0,1.3156199853534583,1.2672259330430506,1.2843484142221218,1.274652787350658,1.248495018998963,1.2746032200776314,1.4427738632962404,1.172573270600551,1.4920597959474566,1.3241711940440188,1.3021318812258957,1.302927065848966,1.2744373949866477
1,1.1406805578123593,1.2966273904511068,1.379815539342397,1.2982329607052092,1.273289631986985,1.2964045670137416,1.2907163087254931,0.9148123968979831,1.253511755433132,1.3032858740590751,1.2723096164500851,1.4653672329604315,1.3095631788981932
2,1.3725284067876964,1.5606341004309243,1.491692800466964,1.5431936579001049,1.512357538853415,1.5435471427471799,1.5086946476058787,1.3500526327433804,1.5196587530307535,1.5968450976484676,1.5090892211071574,1.4640913450945647,1.5441607337917793
3,0.5676876274272727,1.0643798079425215,1.0331230268579412,1.0385526588804372,1.0186856105969735,1.0378203365843668,1.0872287098223132,0.8305447743154151,1.073289033308386,1.131429864021837,0.9096698942268004,1.1052340292348262,1.0396303201614487
4,1.4105444854083615,1.426819830541778,1.4761488035407282,1.452828750363783,1.4248787569337047,1.4522571504165376,1.4698349307021874,1.1903282413189018,1.402183036000569,1.4945468486577225,1.428788721308896,1.5212065354919213,1.4513400476621954
5,0.9048024804742535,0.7836001501071161,0.7901895595003879,0.8004939166370761,0.7848752063904322,0.8007495377704823,0.8631046558276646,0.7217682672269073,0.9197695249378876,0.9110952591785131,0.9039681475900367,0.7688769326299995,0.8011819464537985
6,1.5365428536440906,1.553879542742523,1.5183297566669838,1.5250031926300016,1.4933889827026157,1.5236754077627606,1.5827174048537727,1.429654350937753,1.6228384763275714,1.6400661172289077,1.5261541401067846,1.6164375760107519,1.5335546818962362
7,1.4249293019082456,1.543910282620055,1.5388283059292511,1.5034603168003637,1.4745451696644964,1.5034490105051506,1.4300558664986158,1.2062340149725193,1.3534015871542233,1.494885447816156,1.478868113494899,1.5124675999921768,1.5036812334969754
8,0.9422006468704174,1.0637694475736665,1.138436203870645,1.111527771401311,1.0901765019729464,1.1115659208396573,1.0313619259489668,0.7288487276877041,1.0141927564974191,1.0255338911181449,0.9959641426278096,0.9293828167736308,1.1120557536400228
9,1.3046390421166498,1.5365703043913217,1.4332008274085997,1.440720307973339,1.4130239603419743,1.4401105473790894,1.4569104761293037,1.3217299846785104,1.452796488661413,1.4743451166317976,1.4290597489230328,1.457497592181817,1.445099082075901
10,1.6567837440429263,1.5771657206198189,1.6877872986329545,1.6570599832037538,1.6241005369353907,1.656709939707442,1.7043759762673545,1.4758711622494691,1.751281073239419,1.6085414374726836,1.7127169315019146,1.7068511273334679,1.6574012497465758
11,1.2798719200023205,1.5703878080008176,1.5340308015118576,1.5308912899663327,1.4956286158076828,1.5302777472478017,1.4796484292336103,1.3188714854048775,1.4380567594151203,1.4907060061588635,1.5494083555177542,1.6187183217665964,1.532327570284226
12,1.0485158902835627,1.0582875527224878,1.0506425686357441,1.0517918868168186,1.0294544044927656,1.0505707266814155,1.0329358898468,0.8980696650673045,1.0526809625662434,1.0356139436375185,0.9648703060878725,1.1605328684489802,1.059506644792215
13,1.4138784896195216,1.2959389102439935,1.3308077447399673,1.3176396262511507,1.2925489608785952,1.316639714599367,1.39668201743837,1.0914533453557296,1.4325565860568594,1.3055419689102405,1.335624040093353,1.3954312798120159,1.327793136229317
14,0.5714239173368125,0.9371061023053935,1.0034215221234513,0.9479882854957343,0.9293577705932972,0.9473488902606649,0.9920999246122604,0.7052215807323944,1.0251667879296014,0.9520379738805111,0.9958734966444324,1.0308388161429722,0.9501710539338993
15,1.6185395266867189,1.9393335705199028,1.8601091157164942,1.887261295470807,1.8445035437127115,1.8868511963046959,1.929499930870249,1.7544903530009393,1.855892423630687,1.9925460897497997,1.8619187741853434,1.9362228691801695,1.8844745600228336
16,1.1944454319383055,1.3502340903483323,1.3175023021006704,1.3445562922925998,1.3166534066784192,1.3439301175171308,1.2217003021002188,1.0057046271694785,1.1416542449513025,1.3076234828568414,1.30801848031249,1.391224707471983,1.3444072440367842
17,0.9942075339500637,1.3049517379324047,1.270971312765767,1.2672846089984184,1.2410078824699011,1.2670120241450833,1.2652326994620078,1.1504985680744135,1.3271210549611319,1.3075978773418793,1.2746448845201874,1.326061359035282,1.2675157611291765
18,1.4619497148358305,1.3318571860960389,1.3363942702508484,1.3247317500862612,1.296946180672101,1.3242807173841211,1.3713084612356266,1.1174524840166709,1.404388407538261,1.3400673226315338,1.4274321256883489,1.4081313545324803,1.3256715794435614
19,1.4497214104062046,1.551415518633155,1.6379729906250844,1.6638411346282413,1.627290202960269,1.6627810618498347,1.7291386220399003,1.4511515716469285,1.7242463412988218,1.7080378602934974,1.5838662600504234,1.7530114602880675,1.6614426828178206
