,Gradient Boosting Trees DML,Linear DML,Doubly Robust (Linear),Linear T Learner,Linear S Learner,Linear X Learner,Gradient Boosting Trees T Learner,Gradient Boosting Trees S Learner,Gradient Boosting Trees X Learner,Causal BART,Causal Forest,Propensity Score Matching,TMLE
0,-0.02371714908808178,0.327085807668406,0.293652134753327,0.3603883346324598,0.43911827688334876,0.3912932597072867,0.6620897214239282,0.07827728568154627,0.2910866919786408,0.32352131978066795,0.6279839612092757,2.5044966435548033,0.28962726121100113
1,0.5083397722855821,0.39429175675016825,0.580031896349095,0.5200958349147227,0.5601266793096329,0.5352898548059783,0.6611956114070399,0.1098206052951443,0.39981669396056374,0.447951802452569,0.6778232400263464,2.4631622649203075,0.4543379069948589
2,0.7213401266503798,0.49140318579429704,0.8586898820891585,0.8321622732807064,0.8589916044426502,0.8401304420716954,0.8105095040089751,0.22979835385257047,0.4838263168953705,0.3875368444347724,0.7695132027449243,2.819804567300641,0.842698925960647
3,0.4221578553676082,0.18201041841239782,0.46507746812792994,0.4194222011218344,0.4082342126025367,0.4124488886341337,0.717587453726934,0.0709476355304923,0.40348188559448506,0.4420052320268881,0.5371673111554318,2.2772148176585856,0.358365840613756
4,0.42735574401937804,0.5765902106287178,0.628974706384232,0.5031342565950861,0.5287699582078602,0.5119342978598678,0.5919562863614893,0.07993851515030559,0.336470767354379,0.4069265413569387,0.6070995694911725,2.5566187819740933,0.47293062783659884
5,0.3399288608994731,0.4801058917824521,0.7572655419624899,0.5544212205814774,0.7059742291572348,0.5999882815922598,0.740871857367843,0.20807961357691654,0.4042576687143768,0.41794615076716596,0.6161869195637502,2.7982061713290847,0.5445047256139751
6,0.33509827226220107,0.4136603573510434,0.5590672092470448,0.4992732569737374,0.6030562714568077,0.538439364659298,0.5966247092614227,0.12577505560644692,0.3323498370068999,0.4970818008631528,0.5462324399076562,2.5921825887228795,0.45912652566333295
7,0.40921435169050346,0.5074718415328068,0.6329063266323439,0.5328026194514667,0.6393558003602635,0.569083768078054,0.6330472744883423,0.1288093797196439,0.33935580106213387,0.43952274774071065,0.6928999537386447,2.785319990660547,0.5680664866639954
8,0.018875062995077116,0.5100914635897281,0.47793710499192044,0.5308307327605177,0.6136177726631331,0.5611065288502921,0.8376793251050417,0.2143841682681388,0.5502626228693246,0.3797192746035346,0.6509428910639572,2.9365367152514783,0.5668894296791973
9,0.6496679891706073,0.3557987060575057,0.8717988117639784,0.7466005414526112,0.7906850787217368,0.7600623659808761,0.7542961818306871,0.24326224983520836,0.3966032216779217,0.5932956663394532,0.7218684344226715,2.837471069429146,0.7319786834659359
